name,label,value,reporting_period,non_numeric_value
AIB Group plc,emissions_scope_3_waste_generated_in_operations,106.0,2020,
AIB Group plc,emissions_scope_3_business_travel,886.0,2020,
AIB Group plc,emissions_scope_3_employee commuting,2360.0,2020,
AIB Group plc,net_zero_goal,2030.0,2022,
AIB Group plc,total_energy,41884.0,2021,
AIB Group plc,total_energy,48197.0,2020,
AIB Group plc,renewable_energy,29683.0,2020,
AIB Group plc,renewable_energy,34392.0,2019,
AIB Group plc,total_energy,56228.0,2019,
AIB Group plc,Hazardous_waste,1.0,2021,
AIB Group plc,Water_withdrawn_total,77.0,2021,
AIB Group plc,Water_withdrawn_total,112.0,2020,
AIB Group plc,Water_withdrawn_total,75.0,2019,
AIB Group plc,water_withdrawal,1.0,2021,
AIB Group plc,water_withdrawal,2.0,2020,
AIB Group plc,water_withdrawal,3.0,2019,
AIB Group plc,employee_turnover,17.5,2022,
AIB Group plc,employee_turnover,17.8,2021,
AIB Group plc,employee_turnover,8.4,2020,
AIB Group plc,employee_turnover,16.7,2019,
AIB Group plc,Gender_balance_total,55.0,2022,
AIB Group plc,female_employees,42.0,2022,
AIB Group plc,Gender_balance_of_the_companys_senior_management,36.0,2021,
AIB Group plc,female_employees,44.0,2021,
AIB Group plc,Gender_balance_of_the_companys_board_of_directors_and_nonexecutive_board_(or_supervisory_board),44.0,2021,
AIB Group plc,Gender_balance_of_the_companys_board_of_directors_and_nonexecutive_board_(or_supervisory_board),56.0,2020,
AIB Group plc,Gender_balance_of_the_companys_executives_and_executive_board,56.0,2020,
AIB Group plc,Gender_balance_of_the_companys_senior_management,37.0,2022,
AIB Group plc,Gender_balance_of_the_companys_workforce,59.0,2022,
AIB Group plc,Gender_balance_of_the_companys_executives_and_executive_board,42.0,2022,
AIB Group plc,emissions_scope_1,4784.0,2019,
AIB Group plc,emissions_scope_2_location,10025.0,2019,
AIB Group plc,emissions_scope_2_market,64.0,2019,
AIB Group plc,Gender_balance_of_the_companys_board_of_directors_and_nonexecutive_board_(or_supervisory_board),50.0,2019,
AIB Group plc,Gender_balance_of_the_companys_executives_and_executive_board,45.0,2019,
AIB Group plc,Gender_balance_of_the_companys_senior_management,33.0,2019,
AIB Group plc,female_employees,45.0,2019,
AIB Group plc,Gender_balance_total,55.0,2019,
Georg Fischer AG,Employees,15111.0,2021,
Georg Fischer AG,Gender_balance_total,19.5,2021,
Georg Fischer AG,Gender_balance_of_the_companys_board_of_directors_and_nonexecutive_board_(or_supervisory_board),28.6,2021,
Georg Fischer AG,Gender_balance_of_the_companys_executives_and_executive_board,0.0,2021,
Georg Fischer AG,female_employees,15.8,2021,
Georg Fischer AG,employee_turnover,14.6,2021,
Georg Fischer AG,emissions_scope_1,84000.0,2021,
Georg Fischer AG,emissions_scope_2_market,189000.0,2021,
Georg Fischer AG,emissions_scope_2_location,293000.0,2021,
Georg Fischer AG,emissions_scope_3,1702000.0,2021,
Georg Fischer AG,emissions_scope_3_purchased_goods_and_services,1176000.0,2021,
Georg Fischer AG,emissions_scope_3_fuel_and_energy_related_activities,55000.0,2021,
Georg Fischer AG,emissions_scope_3_upstream_transportation_and_distribution,43000.0,2021,
Georg Fischer AG,emissions_scope_3_waste_generated_in_operations,0.0,2021,
Georg Fischer AG,emissions_scope_3_business_travel,2000.0,2021,
Georg Fischer AG,emissions_scope_3_employee commuting,17000.0,2021,
Georg Fischer AG,emissions_scope_3_downstream_transportation_and_distribution,32000.0,2021,
Georg Fischer AG,emissions_scope_3_use_of_sold_products,349000.0,2021,
Georg Fischer AG,emissions_scope_3_end_of_life_treatment_of_sold_products,12000.0,2021,
Georg Fischer AG,Water_withdrawn_total,2304.0,2021,
Georg Fischer AG,Water_discharged,1803.0,2021,
Georg Fischer AG,Hazardous_waste,20.0,2021,
Georg Fischer AG,emissions_scope_1,68000.0,2020,
Georg Fischer AG,emissions_scope_1,77000.0,2019,
Georg Fischer AG,emissions_scope_2_location,297000.0,2020,
Georg Fischer AG,emissions_scope_2_location,333000.0,2019,
Georg Fischer AG,emissions_scope_2_market,216000.0,2020,
Georg Fischer AG,emissions_scope_2_market,263000.0,2019,
Georg Fischer AG,emissions_scope_3,1308000.0,2020,
Georg Fischer AG,emissions_scope_3,1533000.0,2019,
Georg Fischer AG,Water_withdrawn_total,2013.0,2020,
Georg Fischer AG,Water_withdrawn_total,2417.0,2019,
Georg Fischer AG,Water_discharged,1772.0,2020,
Georg Fischer AG,Water_discharged,1961.0,2019,
Georg Fischer AG,Hazardous_waste,10.0,2020,
Georg Fischer AG,Hazardous_waste,8.0,2019,
Georg Fischer AG,Gender_balance_total,19.9,2020,
Georg Fischer AG,Gender_balance_total,20.2,2019,
Georg Fischer AG,Gender_balance_of_the_companys_board_of_directors_and_nonexecutive_board_(or_supervisory_board),25.0,2020,
Georg Fischer AG,Gender_balance_of_the_companys_board_of_directors_and_nonexecutive_board_(or_supervisory_board),22.2,2019,
Georg Fischer AG,Gender_balance_of_the_companys_executives_and_executive_board,0.0,2020,
Georg Fischer AG,Gender_balance_of_the_companys_executives_and_executive_board,0.0,2019,
Georg Fischer AG,female_employees,15.8,2020,
Georg Fischer AG,female_employees,16.4,2019,
Georg Fischer AG,employee_turnover,14.6,2020,
Georg Fischer AG,employee_turnover,15.8,2019,
Georg Fischer AG,revenue_in_usd,4.4,2021,
AXA SA,Employees,106128.0,2021,
AXA SA,Revenue,,2018,106.42B
AXA SA,Revenue,,2019,133.11B
AXA SA,Revenue,,2020,112.35B
AXA SA,Revenue,,2021,122.17B
AXA SA,emissions_scope_1,23362.0,2021,
AXA SA,emissions_scope_2_market,31997.0,2021,
AXA SA,emissions_scope_2_location,53492.0,2021,
AXA SA,emissions_scope_3,3866.0,2021,
AXA SA,emissions_scope_1,26292.0,2020,
AXA SA,emissions_scope_2_location,63914.0,2020,
AXA SA,emissions_scope_2_market,40894.0,2020,
AXA SA,emissions_scope_1,37889.0,2019,
AXA SA,emissions_scope_2_market,62765.0,2019,
AXA SA,emissions_scope_2_location,88558.0,2019,
AXA SA,emissions_scope_3,90584.0,2019,
AXA SA,emissions_scope_3,17460.0,2020,
AXA SA,total_energy,233927.0,2021,
AXA SA,renewable_energy,149713.0,2021,
AXA SA,total_energy,260992.0,2020,
AXA SA,total_energy,305500.0,2019,
AXA SA,renewable_energy,148765.0,2020,
AXA SA,renewable_energy,180245.0,2019,
AXA SA,Gender_balance_of_the_companys_board_of_directors_and_nonexecutive_board_(or_supervisory_board),53.0,2021,
AXA SA,Gender_balance_of_the_companys_board_of_directors_and_nonexecutive_board_(or_supervisory_board),63.0,2020,
AXA SA,Gender_balance_of_the_companys_board_of_directors_and_nonexecutive_board_(or_supervisory_board),53.0,2019,
AXA SA,Gender_balance_of_the_companys_executives_and_executive_board,31.7,2019,
AXA SA,Gender_balance_of_the_companys_executives_and_executive_board,30.9,2020,
AXA SA,Gender_balance_of_the_companys_executives_and_executive_board,33.3,2021,
AXA SA,Unadjusted_pay_gap,7.0,2021,
AXA SA,Unadjusted_pay_gap,7.0,2020,
AXA SA,employee_turnover,2.7,2021,
AXA SA,employee_turnover,2.8,2020,
AXA SA,employee_turnover,3.1,2019,
AXA SA,voluntary_turnover_rate,10.4,2019,
AXA SA,voluntary_turnover_rate,7.1,2020,
AXA SA,voluntary_turnover_rate,9.9,2021,
AXA SA,Gender_balance_total,53.6,2019,
AXA SA,Gender_balance_total,53.5,2020,
AXA SA,Gender_balance_total,54.1,2021,
AXA SA,revenue_in_usd,146.9,2021,
"Etsy, Inc.",ceo_pay_ratio,10.0,2020,
"Etsy, Inc.",Employees,2722.0,2021,
"Etsy, Inc.",Revenue,,2018,603.69M
"Etsy, Inc.",Revenue,,2019,818.38M
"Etsy, Inc.",Revenue,,2020,1.73B
"Etsy, Inc.",Revenue,,2021,2.33B
"Etsy, Inc.","Ready for publishing (scope 1,2)",,2021,True
"Etsy, Inc.",emissions_scope_1,350.0,2021,
"Etsy, Inc.",emissions_scope_2_location,420.0,2021,
"Etsy, Inc.",emissions_scope_2_market,0.0,2021,
"Etsy, Inc.",emissions_scope_1,294.0,2020,
"Etsy, Inc.",emissions_scope_2_location,914.0,2020,
"Etsy, Inc.",emissions_scope_2_market,4.0,2020,
"Etsy, Inc.",emissions_scope_1,371.0,2019,
"Etsy, Inc.",emissions_scope_2_location,1859.0,2019,
"Etsy, Inc.",emissions_scope_2_market,652.0,2019,
"Etsy, Inc.",emissions_scope_3,548900.0,2021,
"Etsy, Inc.",emissions_scope_3,438731.0,2020,
"Etsy, Inc.",emissions_scope_3,155967.0,2019,
"Etsy, Inc.",emissions_scope_3_purchased_goods_and_services,111391.0,2021,
"Etsy, Inc.",emissions_scope_3_fuel_and_energy_related_activities,2711.0,2021,
"Etsy, Inc.",emissions_scope_3_waste_generated_in_operations,9.0,2021,
"Etsy, Inc.",emissions_scope_3_business_travel,76.0,2021,
"Etsy, Inc.",emissions_scope_3_employee commuting,1149.0,2021,
"Etsy, Inc.",emissions_scope_3_downstream_transportation_and_distribution,427006.0,2021,
"Etsy, Inc.",emissions_scope_3_use_of_sold_products,6560.0,2021,
"Palo Alto Networks, Inc.",ceo_pay_ratio,10.0,2020,
"Palo Alto Networks, Inc.",Employees,11870.0,2021,
"Palo Alto Networks, Inc.",Revenue,,2018,2.27B
"Palo Alto Networks, Inc.",Revenue,,2019,2.9B
"Palo Alto Networks, Inc.",Revenue,,2020,3.41B
"Palo Alto Networks, Inc.",Revenue,,2021,4.26B
"Palo Alto Networks, Inc.",emissions_scope_1,716.0,2020,
"Palo Alto Networks, Inc.",emissions_scope_2_location,8313.0,2020,
"Palo Alto Networks, Inc.",emissions_scope_2_market,6501.0,2020,
"Palo Alto Networks, Inc.",emissions_scope_3,193118.0,2020,
"Palo Alto Networks, Inc.",total_energy,30823.0,2020,
"Palo Alto Networks, Inc.",renewable_energy,21902.0,2020,
"Palo Alto Networks, Inc.",Water_withdrawn_total,76.5,2020,
"Palo Alto Networks, Inc.",water_withdrawal,91.0,2020,
"Palo Alto Networks, Inc.",Gender_balance_total,24.7,2020,
"Palo Alto Networks, Inc.",employee_turnover,13.1,2020,
"Palo Alto Networks, Inc.",female_employees,24.9,2020,
"Palo Alto Networks, Inc.",Gender_balance_of_the_companys_board_of_directors_and_nonexecutive_board_(or_supervisory_board),21.5,2020,
"Palo Alto Networks, Inc.",net_zero_goal,2030.0,2020,
"Palo Alto Networks, Inc.","Ready for publishing (scope 1,2)",,2021,True
"Palo Alto Networks, Inc.",emissions_scope_3_purchased_goods_and_services,88728.0,2020,
"Palo Alto Networks, Inc.",emissions_scope_3_capital_goods,96995.0,2020,
"Palo Alto Networks, Inc.",emissions_scope_3_fuel_and_energy_related_activities,1842.0,2020,
"Palo Alto Networks, Inc.",emissions_scope_3_business_travel,2869.0,2020,
"Palo Alto Networks, Inc.",emissions_scope_3_employee commuting,1908.0,2020,
"Palo Alto Networks, Inc.",emissions_scope_3_upstream_leased_assets,7668.0,2020,
"Palo Alto Networks, Inc.",emissions_scope_3_waste_generated_in_operations,8.0,2020,
"Palo Alto Networks, Inc.",ceo_pay_ratio,86.3,2021,
"Palo Alto Networks, Inc.",female_employees,24.9,2021,
"Palo Alto Networks, Inc.",renewable_energy,715581.6836,2021,
"Palo Alto Networks, Inc.",total_energy,10222.59429,2021,
"Palo Alto Networks, Inc.",net_zero_goal,2050.0,2021,
"Palo Alto Networks, Inc.",Does the company have TCFD report?,,2021,False
"Palo Alto Networks, Inc.",revenue_in_usd,3.1,2021,
Berkshire Hathaway,ceo_pay_ratio,6.0,2020,
Berkshire Hathaway,Employees,372000.0,2021,
Berkshire Hathaway,Revenue,,2018,247.84B
Berkshire Hathaway,Revenue,,2019,254.62B
Berkshire Hathaway,Revenue,,2020,245.51B
Berkshire Hathaway,Revenue,,2021,276.09B
Berkshire Hathaway,"Ready for publishing (scope 1,2)",,2021,True
Berkshire Hathaway,emissions_scope_1,62082697.0,2021,
Berkshire Hathaway,Scope 2 (Undefined),1599313.0,2021,
Berkshire Hathaway,emissions_scope_1,55936884.0,2020,
Berkshire Hathaway,Scope 2 (Undefined),1252179.0,2020,
Berkshire Hathaway,emissions_scope_1,65524656.0,2019,
Berkshire Hathaway,Scope 2 (Undefined),1525473.0,2019,
Berkshire Hathaway,emissions_scope_1,69793304.0,2018,
Berkshire Hathaway,Scope 2 (Undefined),1527465.0,2018,
Berkshire Hathaway,emissions_scope_1,66884938.0,2017,
Berkshire Hathaway,Scope 2 (Undefined),1487022.0,2017,
Kellogg Company,ceo_pay_ratio,279.0,2020,
Kellogg Company,Employees,31000.0,2021,
Kellogg Company,Revenue,,2018,13.55B
Kellogg Company,Revenue,,2019,13.58B
Kellogg Company,Revenue,,2021,13.77B
Kellogg Company,Revenue,,2022,14.18B
Kellogg Company,"Ready for publishing (scope 1,2)",,2021,True
Kellogg Company,emissions_scope_1,460.0,2020,
Kellogg Company,emissions_scope_2_location,588000.0,2020,
Kellogg Company,emissions_scope_2_market,444000.0,2020,
Kellogg Company,emissions_scope_3,6824000.0,2020,
Kellogg Company,emissions_scope_3_purchased_goods_and_services,5333000.0,2020,
Kellogg Company,emissions_scope_3_capital_goods,26000.0,2020,
Kellogg Company,emissions_scope_3_fuel_and_energy_related_activities,166000.0,2020,
Kellogg Company,emissions_scope_3_upstream_transportation_and_distribution,364000.0,2020,
Kellogg Company,emissions_scope_3_waste_generated_in_operations,14000.0,2020,
Kellogg Company,emissions_scope_3_business_travel,6000.0,2020,
Kellogg Company,emissions_scope_3_employee commuting,17000.0,2020,
Kellogg Company,emissions_scope_3_downstream_transportation_and_distribution,47000.0,2020,
Kellogg Company,emissions_scope_3_use_of_sold_products,23000.0,2020,
Kellogg Company,emissions_scope_3_end_of_life_treatment_of_sold_products,453000.0,2020,
Kellogg Company,emissions_scope_3_investments,375000.0,2020,
International Paper,Employees,38000.0,2021,
International Paper,Revenue,,2018,23.31B
International Paper,Revenue,,2019,18.32B
International Paper,Revenue,,2020,17.57B
International Paper,Revenue,,2021,19.36B
International Paper,"Ready for publishing (scope 1,2)",,2021,True
International Paper,emissions_scope_2_location,3600000.0,2021,
International Paper,emissions_scope_2_market,4330000.0,2021,
International Paper,emissions_scope_1,6718568.0,2021,
International Paper,emissions_scope_1,6568066.0,2020,
International Paper,emissions_scope_2_market,4544032.0,2020,
International Paper,emissions_scope_1,6329139.0,2019,
International Paper,emissions_scope_2_market,4708777.0,2019,
International Paper,emissions_scope_3,21900000.0,2021,
International Paper,emissions_scope_3,21290000.0,2020,
International Paper,emissions_scope_3,22000000.0,2019,
The J. M. Smucker Company,Employees,6700.0,2021,
The J. M. Smucker Company,Revenue,,2019,7.84B
The J. M. Smucker Company,Revenue,,2020,7.8B
The J. M. Smucker Company,Revenue,,2021,8B
The J. M. Smucker Company,Revenue,,2022,8B
The J. M. Smucker Company,ceo_pay_ratio,136.0,2020,
The J. M. Smucker Company,"Ready for publishing (scope 1,2)",,2021,True
The J. M. Smucker Company,emissions_scope_1,209347.0,2020,
The J. M. Smucker Company,emissions_scope_2_location,196459.0,2020,
The J. M. Smucker Company,emissions_scope_2_market,119095.0,2020,
The J. M. Smucker Company,emissions_scope_2_market,170704.0,2019,
The J. M. Smucker Company,emissions_scope_1,204526.0,2019,
The J. M. Smucker Company,emissions_scope_1,204924.0,2018,
The J. M. Smucker Company,emissions_scope_2_market,199342.0,2018,
Kraft Heinz,ceo_pay_ratio,155.0,2020,
Kraft Heinz,Employees,36000.0,2021,
Kraft Heinz,Revenue,,2018,26.27B
Kraft Heinz,Revenue,,2019,24.98B
Kraft Heinz,Revenue,,2020,26.18B
Kraft Heinz,Revenue,,2021,26.04B
Kraft Heinz,"Ready for publishing (scope 1,2)",,2021,True
Kraft Heinz,emissions_scope_1,586455.0,2021,
Kraft Heinz,emissions_scope_2_location,645247.0,2021,
Kraft Heinz,emissions_scope_2_market,616650.0,2021,
Kraft Heinz,emissions_scope_1,592463.0,2020,
Kraft Heinz,emissions_scope_2_location,697565.0,2020,
Kraft Heinz,emissions_scope_2_market,704689.0,2020,
Kraft Heinz,emissions_scope_1,595918.0,2019,
Kraft Heinz,emissions_scope_2_location,713955.0,2019,
Kraft Heinz,emissions_scope_3,43940811.0,2021,
Kraft Heinz,emissions_scope_3_purchased_goods_and_services,36341444.0,2021,
Kraft Heinz,emissions_scope_3_capital_goods,447491.0,2021,
Kraft Heinz,emissions_scope_3_fuel_and_energy_related_activities,680325.0,2021,
Kraft Heinz,emissions_scope_3_upstream_transportation_and_distribution,1587200.0,2021,
Kraft Heinz,emissions_scope_3_waste_generated_in_operations,35961.0,2021,
Kraft Heinz,emissions_scope_3_business_travel,3324.0,2021,
Kraft Heinz,emissions_scope_3_employee commuting,82101.0,2021,
Kraft Heinz,emissions_scope_3_end_of_life_treatment_of_sold_products,2212748.0,2021,
Kraft Heinz,emissions_scope_3,25026531.0,2020,
Kraft Heinz,emissions_scope_3_purchased_goods_and_services,18537494.0,2020,
Kraft Heinz,emissions_scope_3_capital_goods,351878.0,2020,
Kraft Heinz,emissions_scope_3_fuel_and_energy_related_activities,711945.0,2020,
Kraft Heinz,emissions_scope_3_upstream_transportation_and_distribution,1748423.0,2020,
Kraft Heinz,emissions_scope_3_waste_generated_in_operations,55658.0,2020,
Kraft Heinz,emissions_scope_3_business_travel,4383.0,2020,
Kraft Heinz,emissions_scope_3_employee commuting,93618.0,2020,
Kraft Heinz,emissions_scope_3_downstream_transportation_and_distribution,1339067.0,2020,
Kraft Heinz,emissions_scope_3_use_of_sold_products,1102744.0,2020,
Kraft Heinz,emissions_scope_3_end_of_life_treatment_of_sold_products,1081321.0,2020,
Kraft Heinz,emissions_scope_3_purchased_goods_and_services,18282750.0,2019,
Kraft Heinz,emissions_scope_3_capital_goods,397604.0,2019,
Kraft Heinz,emissions_scope_3_fuel_and_energy_related_activities,717229.0,2019,
Kraft Heinz,emissions_scope_3_upstream_transportation_and_distribution,1366415.0,2019,
Kraft Heinz,emissions_scope_3_waste_generated_in_operations,52066.0,2019,
Kraft Heinz,emissions_scope_3_business_travel,18988.0,2019,
Kraft Heinz,emissions_scope_3_employee commuting,105897.0,2019,
Kraft Heinz,emissions_scope_3_end_of_life_treatment_of_sold_products,1029152.0,2019,
Kraft Heinz,emissions_scope_3_downstream_transportation_and_distribution,1459452.0,2021,
Kraft Heinz,emissions_scope_3,23277493.0,2019,
"Banco Bilbao Vizcaya Argentaria, S.A.",Employees,111402.0,2021,
"Banco Bilbao Vizcaya Argentaria, S.A.",emissions_scope_1,49639.0,2021,
"Banco Bilbao Vizcaya Argentaria, S.A.",emissions_scope_2_market,42355.0,2021,
"Banco Bilbao Vizcaya Argentaria, S.A.",emissions_scope_2_location,202492.0,2021,
"Banco Bilbao Vizcaya Argentaria, S.A.",emissions_scope_3,9432.0,2021,
"Banco Bilbao Vizcaya Argentaria, S.A.",emissions_scope_3_business_travel,3073.0,2021,
"Banco Bilbao Vizcaya Argentaria, S.A.",emissions_scope_3,5843.0,2020,
"Banco Bilbao Vizcaya Argentaria, S.A.",emissions_scope_2_location,243033.0,2020,
"Banco Bilbao Vizcaya Argentaria, S.A.",emissions_scope_2_market,68155.0,2020,
"Banco Bilbao Vizcaya Argentaria, S.A.",emissions_scope_1,12235.0,2020,
"Banco Bilbao Vizcaya Argentaria, S.A.",Employees,123174.0,2020,
"Banco Bilbao Vizcaya Argentaria, S.A.",Gender_balance_of_the_companys_workforce,5.0,2021,
"Banco Bilbao Vizcaya Argentaria, S.A.",Gender_balance_of_the_companys_workforce,54.0,2020,
"Banco Bilbao Vizcaya Argentaria, S.A.",female_employees,36.0,2021,
"Banco Bilbao Vizcaya Argentaria, S.A.",female_employees,43.0,2020,
"Banco Bilbao Vizcaya Argentaria, S.A.",Gender_balance_of_the_companys_senior_management,27.0,2021,
"Banco Bilbao Vizcaya Argentaria, S.A.",Gender_balance_of_the_companys_senior_management,32.0,2020,
"Banco Bilbao Vizcaya Argentaria, S.A.",Gender_balance_of_the_companys_board_of_directors_and_nonexecutive_board_(or_supervisory_board),33.0,2020,
"Banco Bilbao Vizcaya Argentaria, S.A.",Unadjusted_pay_gap,1.1,2020,
"Banco Bilbao Vizcaya Argentaria, S.A.",total_energy,695140.28,2021,
"Banco Bilbao Vizcaya Argentaria, S.A.",total_energy,717011.28,2020,
"Banco Bilbao Vizcaya Argentaria, S.A.",renewable_energy,491542.0,2021,
"Banco Bilbao Vizcaya Argentaria, S.A.",renewable_energy,462280.0,2020,
"Banco Bilbao Vizcaya Argentaria, S.A.",emissions_scope_3_waste_generated_in_operations,1034.0,2021,
"Banco Bilbao Vizcaya Argentaria, S.A.",emissions_scope_3_employee commuting,5325.0,2021,
"Banco Bilbao Vizcaya Argentaria, S.A.",emissions_scope_3_business_travel,5843.0,2020,
"Banco Bilbao Vizcaya Argentaria, S.A.",Does the company have TCFD report?,,2020,True
"Banco Bilbao Vizcaya Argentaria, S.A.",Does the company have TCFD report?,,2021,True
"Banco Bilbao Vizcaya Argentaria, S.A.",Water_discharged,1925.8,2021,
"Banco Bilbao Vizcaya Argentaria, S.A.",Water_discharged,1924.6,2020,
"Banco Bilbao Vizcaya Argentaria, S.A.",Hazardous_waste,119.55,2021,
"Banco Bilbao Vizcaya Argentaria, S.A.",Hazardous_waste,31.35,2020,
"Banco Bilbao Vizcaya Argentaria, S.A.",employee_turnover,16.2,2021,
"Banco Bilbao Vizcaya Argentaria, S.A.",employee_turnover,10.6,2020,
"Banco Bilbao Vizcaya Argentaria, S.A.",Revenue,,2018,18.52B
"Banco Bilbao Vizcaya Argentaria, S.A.",Revenue,,2019,18.34B
"Banco Bilbao Vizcaya Argentaria, S.A.",Revenue,,2020,15.49B
"Banco Bilbao Vizcaya Argentaria, S.A.",Revenue,,2021,18.43B
"Banco Bilbao Vizcaya Argentaria, S.A.",ceo_pay_ratio,80.9,2020,
"Banco Bilbao Vizcaya Argentaria, S.A.",Water_withdrawn_total,2806.101,2020,
"Banco Bilbao Vizcaya Argentaria, S.A.",revenue_in_usd,22.5,2021,
toast inc,Employees,3172.0,2021,
toast inc,Revenue,,2019,0.66B
toast inc,Revenue,,2020,0.8B
toast inc,Revenue,,2021,1.71B
toast inc,emissions_scope_1,285.0,2021,
toast inc,emissions_scope_2_market,467.0,2021,
toast inc,emissions_scope_3,3129.0,2021,
toast inc,emissions_scope_3_purchased_goods_and_services,111.0,2021,
toast inc,emissions_scope_3_fuel_and_energy_related_activities,226.0,2021,
toast inc,emissions_scope_3_business_travel,1454.0,2021,
toast inc,emissions_scope_3_employee commuting,1275.0,2021,
toast inc,total_energy,3620.5,2021,
toast inc,Gender_balance_total,43.2,2021,
toast inc,net_zero_goal,2040.0,2021,
toast inc,Water_withdrawn_total,14.0,2021,
toast inc,Gender_balance_of_the_companys_board_of_directors_and_nonexecutive_board_(or_supervisory_board),25.0,2021,
toast inc,Gender_balance_of_the_companys_executives_and_executive_board,40.3,2021,
ACCTON TECHNOLOGY,Revenue,,2018,43.09B
ACCTON TECHNOLOGY,Revenue,,2019,55.4B
ACCTON TECHNOLOGY,Revenue,,2020,54.46B
ACCTON TECHNOLOGY,Revenue,,2021,59.6B
ACCTON TECHNOLOGY,emissions_scope_1,415.0,2020,
ACCTON TECHNOLOGY,emissions_scope_2_location,31650.0,2020,
ACCTON TECHNOLOGY,emissions_scope_2_location,33976.0,2019,
ACCTON TECHNOLOGY,emissions_scope_1,353.0,2019,
ACCTON TECHNOLOGY,emissions_scope_1,163.0,2018,
ACCTON TECHNOLOGY,emissions_scope_2_location,28643.0,2018,
ACCTON TECHNOLOGY,total_energy,42518.3,2020,
ACCTON TECHNOLOGY,total_energy,43359.0,2019,
ACCTON TECHNOLOGY,total_energy,35321.7,2018,
ACCTON TECHNOLOGY,Hazardous_waste,106945.0,2018,
ACCTON TECHNOLOGY,Hazardous_waste,94112.0,2019,
ACCTON TECHNOLOGY,Hazardous_waste,106945.0,2020,
ACCTON TECHNOLOGY,Gender_balance_of_the_companys_board_of_directors_and_nonexecutive_board_(or_supervisory_board),28.5,2020,
ACCTON TECHNOLOGY,Employees,2541.0,2019,
ACCTON TECHNOLOGY,Employees,2867.0,2020,
ACCTON TECHNOLOGY,employee_turnover,11.7,2020,
ACCTON TECHNOLOGY,employee_turnover,24.5,2019,
ACCTON TECHNOLOGY,Gender_balance_total,52.5,2020,
ACCTON TECHNOLOGY,female_employees,26.4,2020,
Baxter International Inc.,Employees,60000.0,2021,
Baxter International Inc.,Revenue,,2018,11.1B
Baxter International Inc.,Revenue,,2019,11.36B
Baxter International Inc.,Revenue,,2020,11.67B
Baxter International Inc.,Revenue,,2021,12.78B
Baxter International Inc.,net_zero_goal,2040.0,2020,
Baxter International Inc.,emissions_scope_1,312000.0,2020,
Baxter International Inc.,emissions_scope_2_market,299000.0,2020,
Baxter International Inc.,emissions_scope_2_location,409000.0,2020,
Baxter International Inc.,emissions_scope_3,3882000.0,2020,
Baxter International Inc.,emissions_scope_3_purchased_goods_and_services,827000.0,2020,
Baxter International Inc.,emissions_scope_3_capital_goods,89000.0,2020,
Baxter International Inc.,emissions_scope_3_fuel_and_energy_related_activities,150000.0,2020,
Baxter International Inc.,emissions_scope_3_upstream_transportation_and_distribution,432000.0,2020,
Baxter International Inc.,emissions_scope_3_waste_generated_in_operations,14000.0,2020,
Baxter International Inc.,emissions_scope_3_business_travel,13300.0,2020,
Baxter International Inc.,emissions_scope_3_employee commuting,30000.0,2020,
Baxter International Inc.,emissions_scope_3_downstream_leased_assets,0.0,2020,
Baxter International Inc.,emissions_scope_3_use_of_sold_products,2014000.0,2020,
Baxter International Inc.,emissions_scope_3_downstream_transportation_and_distribution,136000.0,2020,
Baxter International Inc.,emissions_scope_3_upstream_leased_assets,0.0,2020,
Baxter International Inc.,emissions_scope_3_investments,0.0,2020,
Baxter International Inc.,emissions_scope_3_end_of_life_treatment_of_sold_products,161000.0,2020,
Baxter International Inc.,emissions_scope_1,303000.0,2019,
Baxter International Inc.,emissions_scope_2_market,298000.0,2019,
Baxter International Inc.,emissions_scope_2_location,412000.0,2019,
Baxter International Inc.,emissions_scope_3,4253000.0,2019,
Baxter International Inc.,emissions_scope_3_purchased_goods_and_services,805000.0,2019,
Baxter International Inc.,emissions_scope_3_capital_goods,87000.0,2019,
Baxter International Inc.,emissions_scope_3_fuel_and_energy_related_activities,148000.0,2019,
Baxter International Inc.,emissions_scope_3_upstream_transportation_and_distribution,440000.0,2019,
Baxter International Inc.,emissions_scope_3_waste_generated_in_operations,15000.0,2019,
Baxter International Inc.,emissions_scope_3_business_travel,51000.0,2019,
Baxter International Inc.,emissions_scope_3_employee commuting,29000.0,2019,
Baxter International Inc.,emissions_scope_3_upstream_leased_assets,0.0,2019,
Baxter International Inc.,emissions_scope_3_downstream_transportation_and_distribution,131000.0,2019,
Baxter International Inc.,emissions_scope_3_use_of_sold_products,2366000.0,2019,
Baxter International Inc.,emissions_scope_3_end_of_life_treatment_of_sold_products,165000.0,2019,
Baxter International Inc.,emissions_scope_3_downstream_leased_assets,0.0,2019,
Baxter International Inc.,emissions_scope_3_investments,0.0,2019,
Baxter International Inc.,emissions_scope_1,294000.0,2018,
Baxter International Inc.,emissions_scope_2_market,304000.0,2018,
Baxter International Inc.,emissions_scope_2_location,430000.0,2018,
Baxter International Inc.,emissions_scope_3,4607000.0,2018,
Baxter International Inc.,emissions_scope_3_purchased_goods_and_services,787000.0,2018,
Baxter International Inc.,emissions_scope_3_capital_goods,82000.0,2018,
Baxter International Inc.,emissions_scope_3_fuel_and_energy_related_activities,147000.0,2018,
Baxter International Inc.,emissions_scope_3_upstream_transportation_and_distribution,517000.0,2018,
Baxter International Inc.,emissions_scope_3_waste_generated_in_operations,13000.0,2018,
