Column1,name,label,value,reporting_period
43504,Celanese,tobacco,No,2022
43505,Celanese,relatedControversy,Customer Incidents,2022
43506,Celanese,Risk:_Sustainalytics,29.36,2022
43507,Celanese,Animal_testing?,True,2022
43508,Celanese,peerGroup,Chemicals,2022
43509,Celanese,"Ready for publishing (scope 1,2)",True,2021
43510,Celanese,emissions_scope_1,2275903,2020
43511,Celanese,emissions_scope_2_location,1371062,2020
43512,Celanese,Ready for publishing (scope 3),True,2021
43513,Celanese,emissions_scope_1,2375026,2021
43514,Celanese,emissions_scope_2_location,1331805,2021
43515,Celanese,emissions_scope_2_market,1417089,2021
43516,Celanese,Does the company have TCFD report?,True,2021
43517,Coterra,S&P500,True,2021
43518,Coterra,Employees,936,2021
43519,Coterra,Revenue,2.14B,2018
43520,Coterra,Revenue,1.99B,2019
43521,Coterra,Revenue,1.41B,2020
43522,Coterra,Revenue,3.67B,2021
43523,Coterra,adult,No,2022
43524,Coterra,alcoholic,No,2022
43525,Coterra,catholic,No,2022
43526,Coterra,coal,No,2022
43527,Coterra,controversialWeapons,No,2022
43528,Coterra,furLeather,No,2022
43529,Coterra,gambling,No,2022
43530,Coterra,gmo,No,2022
43531,Coterra,militaryContract,No,2022
43532,Coterra,nuclear,No,2022
43533,Coterra,pesticides,No,2022
43534,Coterra,smallArms,No,2022
43535,Coterra,tobacco,No,2022
43536,Coterra,relatedControversy,Operations Incidents,2022
43537,Coterra,Risk:_Sustainalytics,46.68,2022
43538,Coterra,Animal_testing?,False,2022
43539,Coterra,peerGroup,Oil & Gas Producers,2022
43540,Coterra,"Ready for publishing (scope 1,2)",True,2021
43541,Coterra,Ready for publishing (scope 3),True,2021
43542,Coterra,emissions_scope_1,2869327,2019
43543,Coterra,emissions_scope_1,1834657,2020
43544,Coterra,emissions_scope_1,1515275,2021
43545,Coterra,Scope 2 (Undefined),136224,2020
43546,Coterra,Scope 2 (Undefined),96454,2021
43547,D.R. Horton,S&P500,True,2021
43548,D.R. Horton,Employees,11788,2021
43549,D.R. Horton,adult,No,2022
43550,D.R. Horton,alcoholic,No,2022
43551,D.R. Horton,catholic,No,2022
43552,D.R. Horton,coal,No,2022
43553,D.R. Horton,controversialWeapons,No,2022
43554,D.R. Horton,furLeather,No,2022
43555,D.R. Horton,gambling,No,2022
43556,D.R. Horton,gmo,No,2022
43557,D.R. Horton,militaryContract,No,2022
43558,D.R. Horton,nuclear,No,2022
43559,D.R. Horton,pesticides,No,2022
43560,D.R. Horton,smallArms,No,2022
43561,D.R. Horton,tobacco,No,2022
43562,D.R. Horton,relatedControversy,Operations Incidents; Customer Incidents,2022
43563,D.R. Horton,Risk:_Sustainalytics,22.55,2022
43564,D.R. Horton,Animal_testing?,False,2022
43565,D.R. Horton,peerGroup,Homebuilders,2022
43566,D.R. Horton,Revenue,17.59B,2019
43567,D.R. Horton,Revenue,20.31B,2020
43568,D.R. Horton,Revenue,27.77B,2021
43569,D.R. Horton,"Ready for publishing (scope 1,2)",True,2021
43570,D.R. Horton,Revenue,16.07B,2018
43571,D.R. Horton,Ready for publishing (scope 3),True,2021
43572,Evergy,S&P500,True,2021
43573,Evergy,Employees,4930,2021
43574,Evergy,Revenue,4.28B,2018
43575,Evergy,Revenue,5.15B,2019
43576,Evergy,Revenue,4.91B,2020
43577,Evergy,Revenue,5.59B,2021
43578,Evergy,adult,No,
43579,Evergy,alcoholic,No,
43580,Evergy,catholic,No,
43581,Evergy,coal,No,
43582,Evergy,controversialWeapons,No,
43583,Evergy,furLeather,No,
43584,Evergy,gambling,No,
43585,Evergy,gmo,No,
43586,Evergy,militaryContract,No,
43587,Evergy,nuclear,No,
43588,Evergy,pesticides,No,
43589,Evergy,smallArms,No,
43590,Evergy,tobacco,No,
43591,Evergy,"Does_company_use_products_from_Soy,_Palm_Oil,_Mining,_Timber,_Fisheries,_Agriculture,_Cattle",False,
43592,Evergy,"Ready for publishing (scope 1,2)",True,2021
43593,Evergy,emissions_scope_1,26540373,2021
43594,Evergy,emissions_scope_2_market,2334,2021
43595,Evergy,emissions_scope_1,23951700,2020
43596,Evergy,emissions_scope_1,23434630,2019
43597,Evergy,emissions_scope_1,29716109,2018
43598,Evergy,Ready for publishing (scope 3),True,2021
43599,Evergy,emissions_scope_3,7772,2021
43600,Expeditors International,S&P500,True,2021
43601,Expeditors International,Employees,19867,2021
43602,Expeditors International,Revenue,8.14B,2018
43603,Expeditors International,Revenue,7.94B,2019
43604,Expeditors International,Revenue,9.58B,2020
43605,Expeditors International,Revenue,16.52B,2021
43606,Expeditors International,adult,No,2022
43607,Expeditors International,alcoholic,No,2022
43608,Expeditors International,catholic,No,2022
43609,Expeditors International,coal,No,2022
43610,Expeditors International,controversialWeapons,No,2022
43611,Expeditors International,furLeather,No,2022
43612,Expeditors International,gambling,No,2022
43613,Expeditors International,gmo,No,2022
43614,Expeditors International,militaryContract,No,2022
43615,Expeditors International,nuclear,No,2022
43616,Expeditors International,pesticides,No,2022
43617,Expeditors International,smallArms,No,2022
43618,Expeditors International,tobacco,No,2022
43619,Expeditors International,Risk:_Sustainalytics,16.26,2022
43620,Expeditors International,Animal_testing?,False,2022
43621,Expeditors International,peerGroup,Transportation,2022
43622,Expeditors International,"Does_company_use_products_from_Soy,_Palm_Oil,_Mining,_Timber,_Fisheries,_Agriculture,_Cattle",False,2022
43623,Expeditors International,"Ready for publishing (scope 1,2)",True,2021
43624,Expeditors International,emissions_scope_1,,2021
43625,Expeditors International,emissions_scope_2_location,,2021
43626,Expeditors International,emissions_scope_2_location,47341.97,2020
43627,Expeditors International,emissions_scope_1,7110.36,2020
43628,Expeditors International,emissions_scope_1,7483.69,2019
43629,Expeditors International,emissions_scope_2_location,48610.07,2019
43630,Expeditors International,emissions_scope_1,8361.83,2018
43631,Expeditors International,emissions_scope_2_location,43968.73,2018
43632,Expeditors International,emissions_scope_3,1420.27,2020
43633,Expeditors International,total_energy,,2019
43634,Expeditors International,emissions_scope_3,5871.70,2019
43635,Expeditors International,Ready for publishing (scope 3),True,2021
43636,Huntington Bancshares,S&P500,True,2021
43637,Huntington Bancshares,Employees,19997,2021
43638,Huntington Bancshares,Revenue,4.28B,2018
43639,Huntington Bancshares,Revenue,4.38B,2019
43640,Huntington Bancshares,Revenue,3.76B,2020
43641,Huntington Bancshares,Revenue,5.96B,2021
43642,Huntington Bancshares,adult,No,2022
43643,Huntington Bancshares,alcoholic,No,2022
43644,Huntington Bancshares,catholic,No,2022
43645,Huntington Bancshares,coal,No,2022
43646,Huntington Bancshares,controversialWeapons,No,2022
43647,Huntington Bancshares,furLeather,No,2022
43648,Huntington Bancshares,gambling,No,2022
43649,Huntington Bancshares,gmo,No,2022
43650,Huntington Bancshares,militaryContract,No,2022
43651,Huntington Bancshares,nuclear,No,2022
43652,Huntington Bancshares,smallArms,No,2022
43653,Huntington Bancshares,pesticides,No,2022
43654,Huntington Bancshares,tobacco,No,2022
43655,Huntington Bancshares,relatedControversy,Product & Service Incidents; Society & Community Incidents,2022
43656,Huntington Bancshares,Risk:_Sustainalytics,20.17,2022
43657,Huntington Bancshares,Animal_testing?,False,2022
43658,Huntington Bancshares,peerGroup,Banks,2022
43659,Huntington Bancshares,"Does_company_use_products_from_Soy,_Palm_Oil,_Mining,_Timber,_Fisheries,_Agriculture,_Cattle",False,2022
43660,Huntington Bancshares,"Ready for publishing (scope 1,2)",True,2021
43661,Huntington Bancshares,emissions_scope_1,11964,2020
43662,Huntington Bancshares,emissions_scope_2_location,48237,2020
43663,Huntington Bancshares,emissions_scope_1,13686,2019
43664,Huntington Bancshares,emissions_scope_2_location,60727,2019
43665,Huntington Bancshares,emissions_scope_1,13828,2018
43666,Huntington Bancshares,emissions_scope_2_location,73172,2018
43667,Huntington Bancshares,emissions_scope_1,14341,2017
43668,Huntington Bancshares,emissions_scope_2_location,77722,2017
43669,Huntington Bancshares,Ready for publishing (scope 3),True,2021
43670,Huntington Bancshares,emissions_scope_3,5349,2017
43671,Huntington Bancshares,emissions_scope_3,10464,2018
43672,Huntington Bancshares,emissions_scope_3,10768,2019
43673,Huntington Bancshares,emissions_scope_3_purchased_goods_and_services,269,2017
43674,Huntington Bancshares,emissions_scope_3_capital_goods,637,2017
43675,Huntington Bancshares,emissions_scope_3_fuel_and_energy_related_activities,968,2017
43676,Huntington Bancshares,emissions_scope_3_upstream_transportation_and_distribution,853,2017
43677,Huntington Bancshares,emissions_scope_3_purchased_goods_and_services,2204,2018
43678,Huntington Bancshares,emissions_scope_3_capital_goods,4846,2018
43679,Huntington Bancshares,emissions_scope_3_fuel_and_energy_related_activities,218,2018
43680,Huntington Bancshares,emissions_scope_3_upstream_transportation_and_distribution,1002,2018
43681,Huntington Bancshares,emissions_scope_3_waste_generated_in_operations,1253,2018
43682,Huntington Bancshares,emissions_scope_3_business_travel,941,2018
43683,Huntington Bancshares,emissions_scope_3_business_travel,2622,2017
43684,Huntington Bancshares,emissions_scope_3_purchased_goods_and_services,3210,2019
43685,Huntington Bancshares,emissions_scope_3_capital_goods,279,2019
43686,Huntington Bancshares,emissions_scope_3_fuel_and_energy_related_activities,162,2019
43687,Huntington Bancshares,emissions_scope_3_upstream_transportation_and_distribution,1289,2019
43688,Huntington Bancshares,emissions_scope_3_waste_generated_in_operations,1111,2019
43689,Huntington Bancshares,emissions_scope_3_business_travel,4698,2019
43690,Huntington Bancshares,emissions_scope_3_employee commuting,19,2019
43691,J. B. Hunt Transport Services,S&P500,True,2021
43692,J. B. Hunt Transport Services,Employees,33045,2021
43693,J. B. Hunt Transport Services,adult,No,2022
43694,J. B. Hunt Transport Services,alcoholic,No,2022
43695,J. B. Hunt Transport Services,catholic,No,2022
43696,J. B. Hunt Transport Services,coal,No,2022
43697,J. B. Hunt Transport Services,controversialWeapons,No,2022
43698,J. B. Hunt Transport Services,furLeather,No,2022
43699,J. B. Hunt Transport Services,gambling,No,2022
43700,J. B. Hunt Transport Services,gmo,No,2022
43701,J. B. Hunt Transport Services,militaryContract,No,2022
43702,J. B. Hunt Transport Services,nuclear,No,2022
43703,J. B. Hunt Transport Services,pesticides,No,2022
43704,J. B. Hunt Transport Services,smallArms,No,2022
43705,J. B. Hunt Transport Services,tobacco,No,2022
43706,J. B. Hunt Transport Services,relatedControversy,Environmental Supply Chain Incidents; Employee Incidents; Customer Incidents,2022
43707,J. B. Hunt Transport Services,Risk:_Sustainalytics,14.32,2022
43708,J. B. Hunt Transport Services,Animal_testing?,False,2022
43709,J. B. Hunt Transport Services,peerGroup,Transportation,2022
43710,J. B. Hunt Transport Services,"Does_company_use_products_from_Soy,_Palm_Oil,_Mining,_Timber,_Fisheries,_Agriculture,_Cattle",False,2022
43711,J. B. Hunt Transport Services,Revenue,12.17B,2021
43712,J. B. Hunt Transport Services,Revenue,9.64B,2020
43713,J. B. Hunt Transport Services,revenue_currency,USD,2020
43714,J. B. Hunt Transport Services,revenue_currency,USD,2021
43715,J. B. Hunt Transport Services,"Ready for publishing (scope 1,2)",True,2021
43716,J. B. Hunt Transport Services,emissions_scope_1,1890776,2020
43717,J. B. Hunt Transport Services,emissions_scope_2_location,,2020
43718,J. B. Hunt Transport Services,emissions_scope_2_market,15090,2020
43719,J. B. Hunt Transport Services,emissions_scope_1,1912846,2021
43720,J. B. Hunt Transport Services,emissions_scope_2_location,20665,2021
43721,J. B. Hunt Transport Services,emissions_scope_1,1881543,2019
43722,J. B. Hunt Transport Services,emissions_scope_2_location,30021,2019
43723,J. B. Hunt Transport Services,Revenue,9.17B,2019
43724,J. B. Hunt Transport Services,ceo_pay_ratio,111,2020
43725,J. B. Hunt Transport Services,Ready for publishing (scope 3),True,2021
43726,J. B. Hunt Transport Services,emissions_scope_3,1376015,2021
43727,J. B. Hunt Transport Services,emissions_scope_3,1577235,2020
43728,J. B. Hunt Transport Services,emissions_scope_3,1511913,2019
43729,Kinder Morgan,S&P500,True,2021
43730,Kinder Morgan,Employees,10529,2021
43731,Kinder Morgan,Revenue,14.14B,2018
43732,Kinder Morgan,Revenue,13.21B,2019
43733,Kinder Morgan,Revenue,11.7B,2020
43734,Kinder Morgan,Revenue,16.61B,2021
43735,Kinder Morgan,adult,No,2022
43736,Kinder Morgan,alcoholic,No,2022
43737,Kinder Morgan,catholic,No,2022
43738,Kinder Morgan,coal,No,2022
43739,Kinder Morgan,controversialWeapons,No,2022
43740,Kinder Morgan,furLeather,No,2022
43741,Kinder Morgan,gambling,No,2022
43742,Kinder Morgan,gmo,No,2022
43743,Kinder Morgan,militaryContract,No,2022
43744,Kinder Morgan,nuclear,No,2022
43745,Kinder Morgan,pesticides,No,2022
43746,Kinder Morgan,smallArms,No,2022
43747,Kinder Morgan,tobacco,No,2022
43748,Kinder Morgan,relatedControversy,Operations Incidents; Society & Community Incidents,2022
43749,Kinder Morgan,Risk:_Sustainalytics,18.55,2022
43750,Kinder Morgan,Animal_testing?,False,2022
43751,Kinder Morgan,peerGroup,Refiners & Pipelines,2022
43752,Kinder Morgan,"Does_company_use_products_from_Soy,_Palm_Oil,_Mining,_Timber,_Fisheries,_Agriculture,_Cattle",False,2022
43753,Kinder Morgan,revenue_currency,USD,2021
43754,Kinder Morgan,"Ready for publishing (scope 1,2)",True,2021
43755,Kinder Morgan,emissions_scope_1,15300000,2021
43756,Kinder Morgan,emissions_scope_2_location,2800000,2021
43757,Kinder Morgan,emissions_scope_1,15300000,2020
43758,Kinder Morgan,emissions_scope_2_location,2900000,2020
43759,Kinder Morgan,emissions_scope_1,16000000,2019
43760,Kinder Morgan,emissions_scope_2_location,3300000,2019
43761,Kinder Morgan,emissions_scope_2_market,3400000,2019
43762,Kinder Morgan,emissions_scope_2_market,3100000,2020
43763,Kinder Morgan,emissions_scope_2_market,3100000,2021
43764,Kinder Morgan,Ready for publishing (scope 3),True,2021
43765,Kinder Morgan,carbon_offsets,96000,2019
43766,Kinder Morgan,carbon_offsets,113000,2020
43767,Kinder Morgan,carbon_offsets,86000,2021
43768,Laboratory Corporation of America Holdings,S&P500,True,2021
43769,Laboratory Corporation of America Holdings,Employees,75000,2021
43770,Laboratory Corporation of America Holdings,Revenue,11.33B,2018
43771,Laboratory Corporation of America Holdings,Revenue,11.55B,2019
43772,Laboratory Corporation of America Holdings,Revenue,13.98B,2020
43773,Laboratory Corporation of America Holdings,Revenue,16.12B,2021
43774,Laboratory Corporation of America Holdings,adult,No,2022
43775,Laboratory Corporation of America Holdings,alcoholic,No,2022
43776,Laboratory Corporation of America Holdings,catholic,No,2022
43777,Laboratory Corporation of America Holdings,coal,No,2022
43778,Laboratory Corporation of America Holdings,controversialWeapons,No,2022
43779,Laboratory Corporation of America Holdings,furLeather,No,2022
43780,Laboratory Corporation of America Holdings,gambling,No,2022
43781,Laboratory Corporation of America Holdings,gmo,No,2022
43782,Laboratory Corporation of America Holdings,militaryContract,No,2022
43783,Laboratory Corporation of America Holdings,nuclear,No,2022
43784,Laboratory Corporation of America Holdings,pesticides,No,2022
43785,Laboratory Corporation of America Holdings,smallArms,No,2022
43786,Laboratory Corporation of America Holdings,tobacco,No,2022
43787,Laboratory Corporation of America Holdings,relatedControversy,Employee Incidents; Customer Incidents; Business Ethics Incidents,2022
43788,Laboratory Corporation of America Holdings,Risk:_Sustainalytics,19.68,2022
43789,Laboratory Corporation of America Holdings,Animal_testing?,True,2022
43790,Laboratory Corporation of America Holdings,peerGroup,Healthcare,2022
43791,Laboratory Corporation of America Holdings,"Does_company_use_products_from_Soy,_Palm_Oil,_Mining,_Timber,_Fisheries,_Agriculture,_Cattle",False,2022
43792,Laboratory Corporation of America Holdings,"Ready for publishing (scope 1,2)",True,2021
43793,Laboratory Corporation of America Holdings,revenue_in_usd,,2021
43794,Laboratory Corporation of America Holdings,revenue_currency,USD,2021
43795,Laboratory Corporation of America Holdings,emissions_scope_1,160740,2020
43796,Laboratory Corporation of America Holdings,emissions_scope_2_location,167638,2020
43797,Laboratory Corporation of America Holdings,emissions_scope_2_market,171338,2020
43798,Laboratory Corporation of America Holdings,emissions_scope_1,164528,2019
43799,Laboratory Corporation of America Holdings,emissions_scope_2_location,174468,2019
43800,Laboratory Corporation of America Holdings,emissions_scope_2_market,181281,2019
43801,Laboratory Corporation of America Holdings,ceo_pay_ratio,354,2020
43802,Laboratory Corporation of America Holdings,Arabesque_GC_score,55.22,2021
43803,Laboratory Corporation of America Holdings,Arabesque_ESG_score,54.81,2021
43804,Laboratory Corporation of America Holdings,Long-term_temperature,3°C,2021
43805,Laboratory Corporation of America Holdings,Near-term_temperature,3°C,2021
43806,Laboratory Corporation of America Holdings,Ready for publishing (scope 3),True,2021
43807,Laboratory Corporation of America Holdings,emissions_scope_3_waste_generated_in_operations,5135,2020
43808,Laboratory Corporation of America Holdings,emissions_scope_3_business_travel,17308,2020
43809,Laboratory Corporation of America Holdings,emissions_scope_3_waste_generated_in_operations,9500,2019
43810,Laboratory Corporation of America Holdings,emissions_scope_3_business_travel,39418,2019
43811,Mettler Toledo,S&P500,True,2021
43812,Mettler Toledo,Employees,15600,2021
43813,Mettler Toledo,Revenue,2.94B,2018
43814,Mettler Toledo,Revenue,3.01B,2019
43815,Mettler Toledo,Revenue,3.09B,2020
43816,Mettler Toledo,Revenue,3.72B,2021
43817,Mettler Toledo,adult,No,2022
43818,Mettler Toledo,alcoholic,No,2022
43819,Mettler Toledo,catholic,No,2022
43820,Mettler Toledo,coal,No,2022
43821,Mettler Toledo,controversialWeapons,No,2022
43822,Mettler Toledo,furLeather,No,2022
43823,Mettler Toledo,gambling,No,2022
43824,Mettler Toledo,gmo,No,2022
43825,Mettler Toledo,militaryContract,No,2022
43826,Mettler Toledo,nuclear,No,2022
43827,Mettler Toledo,pesticides,No,2022
43828,Mettler Toledo,smallArms,No,2022
43829,Mettler Toledo,tobacco,No,2022
43830,Mettler Toledo,relatedControversy,Business Ethics Incidents,2022
43831,Mettler Toledo,Risk:_Sustainalytics,12.84,2022
43832,Mettler Toledo,Animal_testing?,False,2022
43833,Mettler Toledo,peerGroup,Pharmaceuticals,2022
43834,Mettler Toledo,"Does_company_use_products_from_Soy,_Palm_Oil,_Mining,_Timber,_Fisheries,_Agriculture,_Cattle",False,2022
43835,Mettler Toledo,emissions_scope_1,,2021
43836,Mettler Toledo,emissions_scope_2_location,,2021
43837,Mettler Toledo,emissions_scope_2_market,,2021
43838,Mettler Toledo,"Ready for publishing (scope 1,2)",True,2021
43839,Mettler Toledo,revenue_currency,USD,2021
43840,Mettler Toledo,emissions_scope_1,26265,2020
43841,Mettler Toledo,emissions_scope_2_location,35406,2020
43842,Mettler Toledo,emissions_scope_2_market,209,2020
43843,Mettler Toledo,emissions_scope_1,29228,2019
43844,Mettler Toledo,emissions_scope_2_location,34713,2019
43845,Mettler Toledo,emissions_scope_2_market,4617,2019
43846,Mettler Toledo,emissions_scope_1,28814,2018
43847,Mettler Toledo,emissions_scope_2_location,35250,2018
43848,Mettler Toledo,emissions_scope_2_market,32010,2018
43849,Mettler Toledo,Ready for publishing (scope 3),True,2021
43850,Mettler Toledo,emissions_scope_3_business_travel,3298,2020
43851,Mettler Toledo,emissions_scope_3,3298,2020
43852,Mettler Toledo,emissions_scope_3,8410,2019
43853,Mettler Toledo,emissions_scope_3_business_travel,8410,2019
43854,Mettler Toledo,emissions_scope_3,9869,2018
43855,Mettler Toledo,emissions_scope_3_business_travel,9869,2018
43856,Mid-America Apartment Communities,S&P500,True,2021
43857,Mid-America Apartment Communities,Employees,2429,2021
43858,Mid-America Apartment Communities,Revenue,1.57B,2018
43859,Mid-America Apartment Communities,Revenue,1.64B,2019
43860,Mid-America Apartment Communities,Revenue,1.68B,2020
43861,Mid-America Apartment Communities,Revenue,1.78B,2021
43862,Mid-America Apartment Communities,adult,No,2022
43863,Mid-America Apartment Communities,alcoholic,No,2022
43864,Mid-America Apartment Communities,catholic,No,2022
43865,Mid-America Apartment Communities,coal,No,2022
43866,Mid-America Apartment Communities,controversialWeapons,No,2022
43867,Mid-America Apartment Communities,furLeather,No,2022
43868,Mid-America Apartment Communities,gambling,No,2022
43869,Mid-America Apartment Communities,gmo,No,2022
43870,Mid-America Apartment Communities,militaryContract,No,2022
43871,Mid-America Apartment Communities,nuclear,No,2022
43872,Mid-America Apartment Communities,pesticides,No,2022
43873,Mid-America Apartment Communities,smallArms,No,2022
43874,Mid-America Apartment Communities,tobacco,No,2022
43875,Mid-America Apartment Communities,relatedControversy,Customer Incidents; Governance Incidents,2022
43876,Mid-America Apartment Communities,Risk:_Sustainalytics,14.51,2022
43877,Mid-America Apartment Communities,Animal_testing?,False,2022
43878,Mid-America Apartment Communities,peerGroup,Real Estate,2022
43879,Mid-America Apartment Communities,"Does_company_use_products_from_Soy,_Palm_Oil,_Mining,_Timber,_Fisheries,_Agriculture,_Cattle",False,2022
43880,Mid-America Apartment Communities,revenue_currency,USD,2021
43881,Mid-America Apartment Communities,"Ready for publishing (scope 1,2)",True,2021
43882,Mid-America Apartment Communities,ceo_pay_ratio,100,2020
43883,Mid-America Apartment Communities,emissions_scope_2_location,102013,2020
43884,Mid-America Apartment Communities,total_energy,2,2021
43885,Mid-America Apartment Communities,emissions_scope_1,6988,2020
43886,Mid-America Apartment Communities,total_energy,282000,2020
43887,Mid-America Apartment Communities,Ready for publishing (scope 3),True,2021
43888,Mid-America Apartment Communities,emissions_scope_3,,2020
43889,Mid-America Apartment Communities,emissions_scope_1,7612,2019
43890,Mid-America Apartment Communities,emissions_scope_2_location,97102,2019
43891,Otis Worldwide,S&P500,True,2021
43892,Otis Worldwide,Employees,70000,2021
43893,Otis Worldwide,Revenue,12.91B,2018
43894,Otis Worldwide,Revenue,13.12B,2019
43895,Otis Worldwide,Revenue,12.76B,2020
43896,Otis Worldwide,Revenue,14.3B,2021
43897,Otis Worldwide,adult,No,
43898,Otis Worldwide,alcoholic,No,
43899,Otis Worldwide,catholic,No,
43900,Otis Worldwide,coal,No,
43901,Otis Worldwide,controversialWeapons,No,
43902,Otis Worldwide,furLeather,No,
43903,Otis Worldwide,gambling,No,
43904,Otis Worldwide,gmo,No,
43905,Otis Worldwide,militaryContract,No,
43906,Otis Worldwide,nuclear,No,
43907,Otis Worldwide,pesticides,No,
43908,Otis Worldwide,smallArms,No,
43909,Otis Worldwide,tobacco,No,
43910,Otis Worldwide,"Does_company_use_products_from_Soy,_Palm_Oil,_Mining,_Timber,_Fisheries,_Agriculture,_Cattle",False,
43911,Otis Worldwide,emissions_scope_1,136300,2021
43912,Otis Worldwide,emissions_scope_1,133800,2020
43913,Otis Worldwide,emissions_scope_1,144500,2019
43914,Otis Worldwide,emissions_scope_2_location,84700,2019
43915,Otis Worldwide,emissions_scope_2_location,75200,2020
43916,Otis Worldwide,"Ready for publishing (scope 1,2)",True,2021
43917,Otis Worldwide,emissions_scope_2_location,76900,2021
43918,Otis Worldwide,revenue_currency,USD,2021
43919,Otis Worldwide,Ready for publishing (scope 3),True,2021
43920,PerkinElmer,S&P500,True,2021
43921,PerkinElmer,"Ready for publishing (scope 1,2)",True,2021
43922,PerkinElmer,Employees,16000,2021
43923,PerkinElmer,Revenue,2.78B,2018
43924,PerkinElmer,Revenue,2.88B,2019
43925,PerkinElmer,Revenue,3.78B,2021
43926,PerkinElmer,Revenue,5.07B,2022
43927,PerkinElmer,adult,No,2022
43928,PerkinElmer,alcoholic,No,2022
43929,PerkinElmer,catholic,Yes,2022
43930,PerkinElmer,coal,No,2022
43931,PerkinElmer,controversialWeapons,No,2022
43932,PerkinElmer,furLeather,No,2022
43933,PerkinElmer,gambling,No,2022
43934,PerkinElmer,gmo,No,2022
43935,PerkinElmer,militaryContract,No,2022
43936,PerkinElmer,nuclear,No,2022
43937,PerkinElmer,pesticides,No,2022
43938,PerkinElmer,smallArms,No,2022
43939,PerkinElmer,tobacco,No,2022
43940,PerkinElmer,relatedControversy,Customer Incidents; Business Ethics Incidents,2022
43941,PerkinElmer,Risk:_Sustainalytics,18.27,2022
43942,PerkinElmer,Animal_testing?,True,2022
43943,PerkinElmer,peerGroup,Pharmaceuticals,2022
43944,PerkinElmer,"Does_company_use_products_from_Soy,_Palm_Oil,_Mining,_Timber,_Fisheries,_Agriculture,_Cattle",False,2022
43945,PerkinElmer,revenue_currency,USD,2021
43946,PerkinElmer,Ready for publishing (scope 3),True,2021
43947,PerkinElmer,emissions_scope_1,9219,2021
43948,PerkinElmer,Scope 2 (Undefined),27748,2021
43949,PerkinElmer,emissions_scope_3_business_travel,1569,2021
43950,Pinnacle West Capital,S&P500,True,2021
43951,Pinnacle West Capital,Employees,5872,2021
43952,Pinnacle West Capital,Revenue,3.69B,2018
43953,Pinnacle West Capital,Revenue,3.47B,2019
43954,Pinnacle West Capital,Revenue,3.59B,2020
43955,Pinnacle West Capital,Revenue,3.8B,2021
43956,Pinnacle West Capital,adult,No,2022
43957,Pinnacle West Capital,alcoholic,No,2022
43958,Pinnacle West Capital,catholic,No,2022
43959,Pinnacle West Capital,coal,Yes,2022
43960,Pinnacle West Capital,controversialWeapons,No,2022
43961,Pinnacle West Capital,furLeather,No,2022
43962,Pinnacle West Capital,gambling,No,2022
43963,Pinnacle West Capital,gmo,No,2022
43964,Pinnacle West Capital,militaryContract,No,2022
43965,Pinnacle West Capital,nuclear,Yes,2022
43966,Pinnacle West Capital,pesticides,No,2022
43967,Pinnacle West Capital,smallArms,No,2022
43968,Pinnacle West Capital,tobacco,No,2022
43969,Pinnacle West Capital,relatedControversy,Employee Incidents; Customer Incidents; Public Policy Incidents,2022
43970,Pinnacle West Capital,Risk:_Sustainalytics,25.73,2022
43971,Pinnacle West Capital,Animal_testing?,False,2022
43972,Pinnacle West Capital,peerGroup,Utilities,2022
43973,Pinnacle West Capital,"Does_company_use_products_from_Soy,_Palm_Oil,_Mining,_Timber,_Fisheries,_Agriculture,_Cattle",True,2022
43974,Pinnacle West Capital,"Ready for publishing (scope 1,2)",True,2021
43975,Pinnacle West Capital,emissions_scope_1,11329468,2021
43976,Pinnacle West Capital,emissions_scope_2_location,131917,2021
43977,Pinnacle West Capital,emissions_scope_2_market,112162,2021
43978,Pinnacle West Capital,emissions_scope_1,11257147,2020
43979,Pinnacle West Capital,emissions_scope_2_location,116939,2020
43980,Pinnacle West Capital,Ready for publishing (scope 3),True,2021
43981,Pinnacle West Capital,emissions_scope_3,443,2021
43982,Pinnacle West Capital,emissions_scope_3,377,2020
43983,T. Rowe Price,S&P500,True,2021
43984,T. Rowe Price,Employees,7771,2021
43985,T. Rowe Price,Revenue,5.37B,2018
43986,T. Rowe Price,Revenue,5.62B,2019
43987,T. Rowe Price,Revenue,6.21B,2020
43988,T. Rowe Price,Revenue,7.67B,2021
43989,T. Rowe Price,adult,No,2022
43990,T. Rowe Price,alcoholic,No,2022
43991,T. Rowe Price,catholic,No,2022
43992,T. Rowe Price,coal,No,2022
43993,T. Rowe Price,controversialWeapons,No,2022
43994,T. Rowe Price,furLeather,No,2022
43995,T. Rowe Price,gambling,No,2022
43996,T. Rowe Price,gmo,No,2022
43997,T. Rowe Price,militaryContract,No,2022
43998,T. Rowe Price,nuclear,No,2022
43999,T. Rowe Price,pesticides,No,2022
44000,T. Rowe Price,smallArms,No,2022
44001,T. Rowe Price,tobacco,No,2022
44002,T. Rowe Price,relatedControversy,Product & Service Incidents; Employee Incidents; Customer Incidents; Society & Community Incidents,2022
44003,T. Rowe Price,Risk:_Sustainalytics,17.05,2022
44004,T. Rowe Price,Animal_testing?,False,2022
44005,T. Rowe Price,revenue_currency,USD,2021
44006,T. Rowe Price,emissions_scope_1,759.59,2020
44007,T. Rowe Price,emissions_scope_2_location,20661,2020
44008,T. Rowe Price,emissions_scope_2_market,22812,2020
44009,T. Rowe Price,"Ready for publishing (scope 1,2)",True,2021
44010,T. Rowe Price,net_zero_goal,,2021
